,index,metric,country,value
621,643,co2_per_capita,United States,17.02036786
622,644,co2_per_capita,Uruguay,2.296200685
623,645,co2_per_capita,Uzbekistan,3.914921266
624,646,co2_per_capita,Vanuatu,0.591265773
625,647,co2_per_capita,Venezuela,6.416333581
626,648,co2_per_capita,Vietnam,1.971433571
627,650,co2_per_capita,Palestine,0.572406877
628,651,co2_per_capita,Yemen,0.919967617
629,652,co2_per_capita,Zambia,0.212449645
630,653,co2_per_capita,Zimbabwe,0.691697897
631,654,co2_per_capita,World,4.945046097
632,655,co2_per_capita,Low income,0.288602158
633,656,co2_per_capita,Lower middle income,1.515154053
634,657,co2_per_capita,Middle income,3.692325063
635,659,co2_per_capita,High income,11.22368887
636,660,population,Afghanistan,28809167
637,661,population,Albania,2904780
638,662,population,Algeria,36717132
639,663,population,American Samoa,55316
640,664,population,Andorra,82326
641,665,population,Angola,21942296
642,666,population,Antigua and Barbuda,88152
643,667,population,Argentina,41655616
644,668,population,Armenia,2967984
645,669,population,Aruba,101936
646,670,population,Australia,22340024
647,671,population,Austria,8391643
648,672,population,Azerbaijan,9173082
649,673,population,Bahamas,366711
650,674,population,Bahrain,1306014
651,675,population,Bangladesh,153405612
652,676,population,Barbados,280602
653,677,population,Belarus,9473000
654,678,population,Belgium,11047744
655,679,population,Belize,329193
656,680,population,Benin,9779391
657,681,population,Bermuda,64564
658,682,population,Bhutan,732246
659,683,population,Bolivia,10078238
660,684,population,Bosnia and Herzegovina,3832310
661,685,population,Botswana,2089706
662,686,population,Brazil,200517584
663,687,population,Brunei,399443
664,688,population,Bulgaria,7348328
665,689,population,Burkina Faso,16106851
666,690,population,Burundi,9790151
667,691,population,Cambodia,14593099
668,692,population,Cameroon,21119065
669,693,population,Canada,34342780
670,694,population,Cape Verde,495159
671,695,population,Cayman Islands,56580
672,696,population,Central African Republic,4530903
673,697,population,Chad,12298512
674,699,population,Chile,17201305
675,700,population,China,1344130000
676,701,population,Colombia,46406446
677,702,population,Comoros,715972
678,703,population,Dem. Rep. Congo,68087376
679,704,population,"Congo, Rep.",4177435
680,705,population,Costa Rica,4600487
681,706,population,Cote d'Ivoire,20604172
682,707,population,Croatia,4280622
683,708,population,Cuba,11323570
684,710,population,Cyprus,1116644
685,711,population,Czech Republic,10496088
686,712,population,Denmark,5570572
687,713,population,Djibouti,841802
688,714,population,Dominica,71402
689,715,population,Dominican Republic,10027140
690,716,population,Ecuador,15177280
691,717,population,Egypt,83787634
692,718,population,El Salvador,6055208
693,719,population,Equatorial Guinea,750918
694,720,population,Eritrea,4789568
695,721,population,Estonia,1327439
696,722,population,Ethiopia,89858696
697,723,population,Faroe Islands,48492
698,724,population,Fiji,867327
699,725,population,Finland,5388272
700,726,population,France,65342776
701,727,population,French Polynesia,270862
702,728,population,Gabon,1577298
703,729,population,Gambia,1749099
704,730,population,Georgia,3875000
705,731,population,Germany,81797673
706,732,population,Ghana,24928503
707,733,population,Greece,11104899
708,734,population,Greenland,56890
709,735,population,Grenada,105070
710,736,population,Guam,160858
711,737,population,Guatemala,15049280
712,738,population,Guinea,11316351
713,739,population,Guinea-Bissau,1673509
714,740,population,Guyana,755883
715,741,population,Haiti,10144890
716,742,population,Honduras,7621414
717,743,population,Hong Kong,7071600
718,744,population,Hungary,9971727
719,745,population,Iceland,319014
720,746,population,India,1247446011
721,747,population,Indonesia,244808254
722,748,population,Iran,75184322
723,749,population,Iraq,31867758
724,750,population,Ireland,4576794
725,751,population,Isle of Man,85069
726,752,population,Israel,7765800
727,753,population,Italy,59379449
728,754,population,Jamaica,2699838
729,755,population,Japan,127817277
730,756,population,Jordan,6760371
731,757,population,Kazakhstan,16556600
732,758,population,Kenya,41419954
733,759,population,Kiribati,104662
734,760,population,Dem. Rep. Korea,24631359
735,761,population,Korea,49779440
736,762,population,Kosovo,1790957
737,763,population,Kuwait,3239181
738,764,population,Kyrgyzstan,5514600
739,765,population,Lao PDR,6366909
740,766,population,Latvia,2059709
741,767,population,Lebanon,4591698
742,768,population,Lesotho,2032950
743,769,population,Liberia,4079574
744,770,population,Libya,6288652
745,771,population,Liechtenstein,36537
746,772,population,Lithuania,3028115
747,773,population,Luxembourg,518347
748,774,population,Macao,546682
749,775,population,Macedonia,2065888
750,776,population,Madagascar,21678867
751,777,population,Malawi,15226813
752,778,population,Malaysia,28572970
753,779,population,Maldives,377000
754,780,population,Mali,15639115
755,781,population,Malta,416268
756,782,population,Marshall Islands,52541
757,783,population,Mauritania,3683221
758,784,population,Mauritius,1252404
759,785,population,Mexico,120365271
760,786,population,Micronesia,103476
761,787,population,Moldova,3559986
762,788,population,Monaco,37189
763,789,population,Mongolia,2759074
764,790,population,Montenegro,620079
765,791,population,Morocco,32531964
766,792,population,Mozambique,25016921
767,793,population,Myanmar,52125411
768,794,population,Namibia,2240161
769,795,population,Nepal,27179237
770,796,population,Netherlands,16693074
771,797,population,New Caledonia,254000
772,798,population,New Zealand,4384000
773,799,population,Nicaragua,5807787
774,800,population,Niger,16946485
775,801,population,Nigeria,163770669
776,802,population,Northern Mariana Islands,53234
777,803,population,Norway,4953088
778,804,population,Oman,3210003
779,805,population,Pakistan,173669648
780,806,population,Palau,20606
781,807,population,Panama,3681979
782,808,population,Papua New Guinea,7001172
783,809,population,Paraguay,6293763
784,810,population,Peru,29759891
785,811,population,Philippines,94501233
786,812,population,Poland,38063255
787,813,population,Portugal,10557560
788,814,population,Puerto Rico,3678736
789,815,population,Qatar,1905437
790,816,population,Romania,20147528
791,817,population,Russia,142960868
792,818,population,Rwanda,10556429
793,819,population,Samoa,187434
794,820,population,San Marino,30938
795,821,population,Sao Tome and Principe,174646
796,822,population,Saudi Arabia,28788438
797,823,population,Senegal,13357003
798,824,population,Serbia,7234099
799,825,population,Seychelles,87441
800,826,population,Sierra Leone,5908908
801,827,population,Singapore,5183688
802,829,population,Slovakia,5398384
803,830,population,Slovenia,2052843
804,831,population,Solomon Islands,537648
805,832,population,Somalia,9806670
806,833,population,South Africa,51549958.08
807,834,population,South Sudan,10510122
808,835,population,Spain,46742697
809,836,population,Sri Lanka,20270000
810,837,population,St. Kitts and Nevis,52998
811,838,population,Saint Lucia,179278
812,841,population,Sudan,36918193
813,842,population,Suriname,523439
814,843,population,Swaziland,1212458
815,844,population,Sweden,9449213
816,845,population,Switzerland,7912398
817,846,population,Syria,20501167
818,847,population,Tajikistan,7753925
819,848,population,Tanzania,47122998
820,849,population,Thailand,66902958
821,850,population,Timor-Leste,1120392
822,851,population,Togo,6566179
823,852,population,Tonga,104392
824,853,population,Trinidad and Tobago,1334790
825,854,population,Tunisia,10673800
826,855,population,Turkey,73517002
827,856,population,Turkmenistan,5106672
828,857,population,Turks and Caicos Islands,31727
829,859,population,Uganda,34260342
830,860,population,Ukraine,45706100
831,861,population,United Arab Emirates,8734722
832,862,population,United Kingdom,63258918
833,863,population,United States,311718857
834,864,population,Uruguay,3385610
835,865,population,Uzbekistan,29339400
836,866,population,Vanuatu,241876
837,867,population,Venezuela,29427631
838,868,population,Vietnam,87860300
839,870,population,Palestine,3927051
840,871,population,Yemen,24234940
841,872,population,Zambia,14343526
842,873,population,Zimbabwe,14255592
843,874,population,World,7006907989
844,875,population,Low income,572393050
845,876,population,Lower middle income,2760562037
846,877,population,Middle income,5231532995
847,879,population,High income,1161326328
848,880,emissions_productivity,Afghanistan,0.248315372
849,881,emissions_productivity,Albania,0.166702656
850,882,emissions_productivity,Algeria,0.254566951
851,883,emissions_productivity,American Samoa,
852,884,emissions_productivity,Andorra,
853,885,emissions_productivity,Angola,0.207527234
854,886,emissions_productivity,Antigua and Barbuda,0.291366142
855,887,emissions_productivity,Argentina,
856,888,emissions_productivity,Armenia,0.245706048
857,889,emissions_productivity,Aruba,0.664233383
858,890,emissions_productivity,Australia,0.395545412
859,891,emissions_productivity,Austria,0.176500696
860,892,emissions_productivity,Azerbaijan,0.23151859
861,893,emissions_productivity,Bahamas,0.229420056
862,894,emissions_productivity,Bahrain,0.452339084
863,895,emissions_productivity,Bangladesh,0.144229873
864,896,emissions_productivity,Barbados,0.362312738
865,897,emissions_productivity,Belarus,0.402478686
866,898,emissions_productivity,Belgium,0.216585277
867,899,emissions_productivity,Belize,0.212700299
868,900,emissions_productivity,Benin,0.289492312
869,901,emissions_productivity,Bermuda,0.110525858
870,902,emissions_productivity,Bhutan,0.111323595
871,903,emissions_productivity,Bolivia,0.285697948
872,904,emissions_productivity,Bosnia and Herzegovina,0.657659792
873,905,emissions_productivity,Botswana,0.170404823
874,906,emissions_productivity,Brazil,0.14779604
875,907,emissions_productivity,Brunei,0.33292804
876,908,emissions_productivity,Bulgaria,0.430324955
877,909,emissions_productivity,Burkina Faso,0.081595273
878,910,emissions_productivity,Burundi,0.02995764
879,911,emissions_productivity,Cambodia,0.116313273
880,912,emissions_productivity,Cameroon,0.102540542
881,913,emissions_productivity,Canada,0.34008712
882,914,emissions_productivity,Cape Verde,0.139730805
883,915,emissions_productivity,Cayman Islands,0.206502762
884,916,emissions_productivity,Central African Republic,0.070092189
885,917,emissions_productivity,Chad,0.023534994
886,919,emissions_productivity,Chile,0.227792222
887,920,emissions_productivity,China,0.653102894
888,921,emissions_productivity,Colombia,0.135747871
889,922,emissions_productivity,Comoros,0.163402463
890,923,emissions_productivity,Dem. Rep. Congo,0.08150831
891,924,emissions_productivity,"Congo, Rep.",0.095535642
892,925,emissions_productivity,Costa Rica,0.130428083
893,926,emissions_productivity,Cote d'Ivoire,0.122846152
894,927,emissions_productivity,Croatia,0.233409448
895,928,emissions_productivity,Cuba,0.167627729
896,930,emissions_productivity,Cyprus,0.267987879
897,931,emissions_productivity,Czech Republic,0.364669647
898,932,emissions_productivity,Denmark,0.167343568
899,933,emissions_productivity,Djibouti,0.20192121
900,934,emissions_productivity,Dominica,0.171368468
901,935,emissions_productivity,Dominican Republic,0.191893524
902,936,emissions_productivity,Ecuador,0.237133943
903,937,emissions_productivity,Egypt,0.261648448
904,938,emissions_productivity,El Salvador,0.145329724
905,939,emissions_productivity,Equatorial Guinea,0.242342197
906,940,emissions_productivity,Eritrea,0.07704197
907,941,emissions_productivity,Estonia,0.586514762
908,942,emissions_productivity,Ethiopia,0.072040769
909,943,emissions_productivity,Faroe Islands,
910,944,emissions_productivity,Fiji,0.190311026
911,945,emissions_productivity,Finland,0.252514268
912,946,emissions_productivity,France,0.138914967
913,947,emissions_productivity,French Polynesia,
914,948,emissions_productivity,Gabon,0.082930272
915,949,emissions_productivity,Gambia,0.157324216
916,950,emissions_productivity,Georgia,0.279818224
917,951,emissions_productivity,Germany,0.211611141
918,952,emissions_productivity,Ghana,0.117865522
919,953,emissions_productivity,Greece,0.28424804
920,954,emissions_productivity,Greenland,
921,955,emissions_productivity,Grenada,0.214602948
922,956,emissions_productivity,Guam,
923,957,emissions_productivity,Guatemala,0.110026822
924,958,emissions_productivity,Guinea,0.193793379
925,959,emissions_productivity,Guinea-Bissau,0.103657038
926,960,emissions_productivity,Guyana,0.387962786
927,961,emissions_productivity,Haiti,0.1395132
928,962,emissions_productivity,Honduras,0.248943376
929,963,emissions_productivity,Hong Kong,0.113709882
930,964,emissions_productivity,Hungary,0.215146057
931,965,emissions_productivity,Iceland,0.149068168
932,966,emissions_productivity,India,0.35876875
933,967,emissions_productivity,Indonesia,0.25971896
934,968,emissions_productivity,Iran,0.434678191
935,969,emissions_productivity,Iraq,0.317657348
936,970,emissions_productivity,Ireland,0.172545423
937,971,emissions_productivity,Isle of Man,
938,972,emissions_productivity,Israel,0.292808911
939,973,emissions_productivity,Italy,0.186853199
940,974,emissions_productivity,Jamaica,0.338706801
941,975,emissions_productivity,Japan,0.270620417
942,976,emissions_productivity,Jordan,0.318905702
943,977,emissions_productivity,Kazakhstan,0.714287149
944,978,emissions_productivity,Kenya,0.124896253
945,979,emissions_productivity,Kiribati,0.35896117
946,980,emissions_productivity,Dem. Rep. Korea,
947,981,emissions_productivity,Korea,0.377971363
948,982,emissions_productivity,Kosovo,
949,983,emissions_productivity,Kuwait,0.368276514
950,984,emissions_productivity,Kyrgyzstan,0.410734202
951,985,emissions_productivity,Lao PDR,0.044624024
952,986,emissions_productivity,Latvia,0.194683829
953,987,emissions_productivity,Lebanon,0.284492597
954,988,emissions_productivity,Lesotho,0.471086677
955,989,emissions_productivity,Liberia,0.298137007
956,990,emissions_productivity,Libya,0.562883814
957,991,emissions_productivity,Liechtenstein,
958,992,emissions_productivity,Lithuania,0.20129597
959,993,emissions_productivity,Luxembourg,0.229461397
960,994,emissions_productivity,Macao,0.018178313
961,995,emissions_productivity,Macedonia,0.388207265
962,996,emissions_productivity,Madagascar,0.082377372
963,997,emissions_productivity,Malawi,0.073440302
964,998,emissions_productivity,Malaysia,0.361232072
965,999,emissions_productivity,Maldives,0.263123775
966,1000,emissions_productivity,Mali,0.042919451
967,1001,emissions_productivity,Malta,0.214153344
968,1002,emissions_productivity,Marshall Islands,0.557505516
969,1003,emissions_productivity,Mauritania,0.1842865
970,1004,emissions_productivity,Mauritius,0.193276128
971,1005,emissions_productivity,Mexico,0.246036505
972,1006,emissions_productivity,Micronesia,0.363704575
973,1007,emissions_productivity,Moldova,0.334709235
974,1008,emissions_productivity,Monaco,
975,1009,emissions_productivity,Mongolia,0.777914021
976,1010,emissions_productivity,Montenegro,0.291620437
977,1011,emissions_productivity,Morocco,0.253493397
978,1012,emissions_productivity,Mozambique,0.137829701
979,1013,emissions_productivity,Myanmar,
980,1014,emissions_productivity,Namibia,0.143658824
981,1015,emissions_productivity,Nepal,0.078091806
982,1016,emissions_productivity,Netherlands,0.216961844
983,1017,emissions_productivity,New Caledonia,
984,1018,emissions_productivity,New Zealand,0.217632049
985,1019,emissions_productivity,Nicaragua,0.19972925
986,1020,emissions_productivity,Niger,0.104012517
987,1021,emissions_productivity,Nigeria,0.102760234
988,1022,emissions_productivity,Northern Mariana Islands,
989,1023,emissions_productivity,Norway,0.146531168
990,1024,emissions_productivity,Oman,0.475618512
991,1025,emissions_productivity,Pakistan,0.217735949
992,1026,emissions_productivity,Palau,0.838392643
993,1027,emissions_productivity,Panama,0.153897553
994,1028,emissions_productivity,Papua New Guinea,0.318496483
995,1029,emissions_productivity,Paraguay,0.112185399
996,1030,emissions_productivity,Peru,0.171808179
997,1031,emissions_productivity,Philippines,0.150821756
998,1032,emissions_productivity,Poland,0.370150176
999,1033,emissions_productivity,Portugal,0.174876662
1000,1034,emissions_productivity,Puerto Rico,
1001,1035,emissions_productivity,Qatar,0.328211822
1002,1036,emissions_productivity,Romania,0.23890275
1003,1037,emissions_productivity,Russia,0.525344218
1004,1038,emissions_productivity,Rwanda,0.044999346
1005,1039,emissions_productivity,Samoa,0.220656537
1006,1040,emissions_productivity,San Marino,
1007,1041,emissions_productivity,Sao Tome and Principe,0.20701789
1008,1042,emissions_productivity,Saudi Arabia,0.380680672
1009,1043,emissions_productivity,Senegal,0.272500191
1010,1044,emissions_productivity,Serbia,0.540818606
1011,1045,emissions_productivity,Seychelles,0.303047075
1012,1046,emissions_productivity,Sierra Leone,0.107462335
1013,1047,emissions_productivity,Singapore,0.057671218
1014,1049,emissions_productivity,Slovakia,0.253007156
1015,1050,emissions_productivity,Slovenia,0.263182925
1016,1051,emissions_productivity,Solomon Islands,0.186350376
1017,1052,emissions_productivity,Somalia,
1018,1053,emissions_productivity,South Africa,0.753176799
1019,1054,emissions_productivity,South Sudan,
1020,1055,emissions_productivity,Spain,0.178012532
1021,1056,emissions_productivity,Sri Lanka,0.081561655
1022,1057,emissions_productivity,St. Kitts and Nevis,0.245526518
1023,1058,emissions_productivity,Saint Lucia,0.215446484
1024,1061,emissions_productivity,Sudan,0.1130179
1025,1062,emissions_productivity,Suriname,0.241400481
1026,1063,emissions_productivity,Swaziland,0.113512598
1027,1064,emissions_productivity,Sweden,0.126253055
1028,1065,emissions_productivity,Switzerland,0.084787745
1029,1066,emissions_productivity,Syria,
1030,1067,emissions_productivity,Tajikistan,0.161003079
1031,1068,emissions_productivity,Tanzania,0.072298369
1032,1069,emissions_productivity,Thailand,0.332093251
1033,1070,emissions_productivity,Timor-Leste,0.083259348
1034,1071,emissions_productivity,Togo,0.254518939
1035,1072,emissions_productivity,Tonga,0.195513806
1036,1073,emissions_productivity,Trinidad and Tobago,1.247775553
1037,1074,emissions_productivity,Tunisia,0.235447123
1038,1075,emissions_productivity,Turkey,0.2452265
1039,1076,emissions_productivity,Turkmenistan,1.072458455
1040,1077,emissions_productivity,Turks and Caicos Islands,
1041,1079,emissions_productivity,Uganda,0.067263868
1042,1080,emissions_productivity,Ukraine,0.75615219
1043,1081,emissions_productivity,United Arab Emirates,0.354790302
1044,1082,emissions_productivity,United Kingdom,0.193651304
1045,1083,emissions_productivity,United States,0.341899402
1046,1084,emissions_productivity,Uruguay,0.128244836
1047,1085,emissions_productivity,Uzbekistan,0.88723947
1048,1086,emissions_productivity,Vanuatu,0.202818927
1049,1087,emissions_productivity,Venezuela,0.377388914
1050,1088,emissions_productivity,Vietnam,0.418040942
1051,1090,emissions_productivity,Palestine,0.131396227
1052,1091,emissions_productivity,Yemen,0.254398663
1053,1092,emissions_productivity,Zambia,0.063558756
1054,1093,emissions_productivity,Zimbabwe,0.453982677
1055,1094,emissions_productivity,World,0.366642695
1056,1095,emissions_productivity,Low income,0.205555864
1057,1096,emissions_productivity,Lower middle income,0.292820387
1058,1097,emissions_productivity,Middle income,0.420230799
1059,1099,emissions_productivity,High income,0.277474584
1272,1320,total_co2,Afghanistan,12251.447
1273,1321,total_co2,Albania,4668.091
1274,1322,total_co2,Algeria,121755.401
1275,1323,total_co2,American Samoa,
1276,1324,total_co2,Andorra,491.378
1277,1325,total_co2,Angola,29710.034
1278,1326,total_co2,Antigua and Barbuda,513.38
1279,1327,total_co2,Argentina,190034.941
1280,1328,total_co2,Armenia,4961.451
1281,1329,total_co2,Aruba,2438.555
1282,1330,total_co2,Australia,369039.546
1283,1331,total_co2,Austria,65202.927
1284,1332,total_co2,Azerbaijan,33457.708
1285,1333,total_co2,Bahamas,1906.84
1286,1334,total_co2,Bahrain,23439.464
1287,1335,total_co2,Bangladesh,57069.521
1288,1336,total_co2,Barbados,1565.809
1289,1337,total_co2,Belarus,63303.421
1290,1338,total_co2,Belgium,97765.887
1291,1339,total_co2,Belize,550.05
1292,1340,total_co2,Benin,4987.12
1293,1341,total_co2,Bermuda,392.369
1294,1342,total_co2,Bhutan,561.051
1295,1343,total_co2,Bolivia,16120.132
